2026-05-30 00:39:03,840 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,840 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,841 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,841 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 984 bytes
2026-05-30 00:39:03,842 | 192.168.1.57 -> 17.248.239.10 | UDP | 57152 -> 443 | 92 bytes
2026-05-30 00:39:03,842 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 124 bytes
2026-05-30 00:39:03,843 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 124 bytes
2026-05-30 00:39:03,843 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 432 bytes
2026-05-30 00:39:03,844 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 456 bytes
2026-05-30 00:39:03,844 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,845 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,845 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,846 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,846 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,846 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,847 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,847 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,848 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,866 | 192.168.1.57 -> 192.168.1.255 | UDP | 57621 -> 57621 | 86 bytes
2026-05-30 00:39:03,902 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,902 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,904 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,904 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,905 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,906 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,906 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,907 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,907 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,908 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,908 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,909 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,909 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,910 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,910 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,911 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,911 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,912 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,912 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,913 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1474 bytes
2026-05-30 00:39:03,913 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 1149 bytes
2026-05-30 00:39:03,913 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,914 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,914 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,915 | 17.248.224.15 -> 192.168.1.57 | TCP | 443 -> 62467 | 66 bytes
2026-05-30 00:39:03,919 | 17.248.224.15 -> 192.168.1.57 | TCP | 443 -> 62467 | 290 bytes
2026-05-30 00:39:03,919 | 17.248.224.15 -> 192.168.1.57 | TCP | 443 -> 62467 | 290 bytes
2026-05-30 00:39:03,920 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,920 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,921 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,921 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 66 bytes
2026-05-30 00:39:03,922 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,937 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,937 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,938 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,939 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,939 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,940 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,941 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,941 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,942 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,942 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,943 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,943 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,944 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,944 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,945 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,945 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,946 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,947 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,947 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:03,948 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,948 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,949 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:03,952 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1506 bytes
2026-05-30 00:39:03,952 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1506 bytes
2026-05-30 00:39:03,953 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1506 bytes
2026-05-30 00:39:03,953 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1506 bytes
2026-05-30 00:39:03,953 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1506 bytes
2026-05-30 00:39:03,954 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 1377 bytes
2026-05-30 00:39:03,954 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,955 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,955 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,955 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:03,956 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:03,956 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 140 bytes
2026-05-30 00:39:03,956 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 158 bytes
2026-05-30 00:39:03,957 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 546 bytes
2026-05-30 00:39:03,957 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 1494 bytes
2026-05-30 00:39:03,958 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 1494 bytes
2026-05-30 00:39:03,958 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 1359 bytes
2026-05-30 00:39:03,979 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,980 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,980 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,983 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,985 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:03,985 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 66 bytes
2026-05-30 00:39:04,017 | 3.5.147.214 -> 192.168.1.57 | TCP | 443 -> 62519 | 481 bytes
2026-05-30 00:39:04,018 | 192.168.1.57 -> 3.5.147.214 | TCP | 62519 -> 443 | 66 bytes
2026-05-30 00:39:04,028 | 192.168.1.57 -> 34.160.81.0 | UDP | 57639 -> 443 | 71 bytes
2026-05-30 00:39:04,044 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 367 bytes
2026-05-30 00:39:04,045 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 1503 bytes
2026-05-30 00:39:04,046 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 1503 bytes
2026-05-30 00:39:04,046 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 1503 bytes
2026-05-30 00:39:04,047 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 1503 bytes
2026-05-30 00:39:04,048 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 1021 bytes
2026-05-30 00:39:04,081 | 34.160.81.0 -> 192.168.1.57 | UDP | 443 -> 57639 | 71 bytes
2026-05-30 00:39:04,089 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 73 bytes
2026-05-30 00:39:04,090 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 66 bytes
2026-05-30 00:39:04,091 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 66 bytes
2026-05-30 00:39:04,107 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 169 bytes
2026-05-30 00:39:04,107 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 128 bytes
2026-05-30 00:39:04,108 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 66 bytes
2026-05-30 00:39:04,108 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 66 bytes
2026-05-30 00:39:04,109 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 97 bytes
2026-05-30 00:39:04,109 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:04,110 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:04,110 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:04,110 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:04,111 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 67 bytes
2026-05-30 00:39:04,111 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 97 bytes
2026-05-30 00:39:04,115 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 87 bytes
2026-05-30 00:39:04,136 | 192.168.1.57 -> 172.224.19.14 | UDP | 64367 -> 443 | 83 bytes
2026-05-30 00:39:04,139 | 192.168.1.57 -> 17.248.224.15 | TCP | 62467 -> 443 | 54 bytes
2026-05-30 00:39:04,143 | 172.224.19.14 -> 192.168.1.57 | UDP | 443 -> 64367 | 74 bytes
2026-05-30 00:39:04,155 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,156 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,156 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,157 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,157 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,157 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:04,177 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,178 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,179 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:04,180 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,182 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,182 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:04,185 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,185 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,186 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,186 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,186 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,186 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,187 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:04,187 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,190 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,190 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1503 bytes
2026-05-30 00:39:04,191 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,191 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,191 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,191 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,192 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,192 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,192 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,193 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,193 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,193 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,193 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 93 bytes
2026-05-30 00:39:04,194 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,194 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,194 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,194 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,195 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,195 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,195 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,205 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,205 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,205 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,206 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,206 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,206 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,207 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,207 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,207 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,208 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,208 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,208 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,208 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,209 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1212 bytes
2026-05-30 00:39:04,209 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,218 | 17.248.224.15 -> 192.168.1.57 | TCP | 443 -> 62467 | 66 bytes
2026-05-30 00:39:04,218 | 192.168.1.57 -> 172.224.19.14 | UDP | 64367 -> 443 | 83 bytes
2026-05-30 00:39:04,244 | 172.224.19.14 -> 192.168.1.57 | UDP | 443 -> 64367 | 74 bytes
2026-05-30 00:39:04,245 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 347 bytes
2026-05-30 00:39:04,245 | 192.168.1.57 -> 40.79.141.154 | TCP | 65404 -> 443 | 66 bytes
2026-05-30 00:39:04,298 | 40.79.141.154 -> 192.168.1.57 | TCP | 443 -> 65404 | 66 bytes
2026-05-30 00:39:04,403 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 1505 bytes
2026-05-30 00:39:04,411 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 1505 bytes
2026-05-30 00:39:04,411 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 87 bytes
2026-05-30 00:39:04,417 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 54810 | 1496 bytes
2026-05-30 00:39:04,417 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,419 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,420 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,423 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,424 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,424 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,433 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,437 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,437 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,443 | 192.168.1.57 -> 17.248.239.10 | UDP | 54810 -> 443 | 87 bytes
2026-05-30 00:39:04,445 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,446 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,446 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,446 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,447 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,447 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,448 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,449 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,450 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,450 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,450 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,451 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,456 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,456 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,456 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,457 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,457 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,458 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,458 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,459 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,466 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,471 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,471 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,472 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,472 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,472 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,473 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,473 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,474 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,474 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,475 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,475 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,476 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,476 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,477 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,477 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,477 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
2026-05-30 00:39:04,478 | 192.168.1.57 -> 17.248.239.10 | UDP | 51235 -> 443 | 94 bytes
2026-05-30 00:39:04,479 | 17.248.239.10 -> 192.168.1.57 | UDP | 443 -> 51235 | 1505 bytes
